['Time':2016-09-06 20:07:45,'Commit:'onlineDuration]{2023}
['Time':2016-09-06 21:25:39,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:25:51,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:25:57,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:26:02,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:26:07,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:26:12,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:26:17,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:26:22,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:26:29,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:26:42,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:26:50,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:26:57,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:27:14,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:27:31,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:28:40,'Commit:'onlineDuration]{63}
['Time':2016-09-06 21:29:57,'Commit:'onlineDuration]{63}
['Time':2016-09-06 21:30:04,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:33:09,'Commit:'onlineDuration]{189}
['Time':2016-09-06 21:35:07,'Commit:'onlineDuration]{63}
['Time':2016-09-06 21:35:13,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:35:14,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:35:18,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:35:55,'Commit:'onlineDuration]{1890}
['Time':2016-09-06 21:36:29,'Commit:'openTeam]{190}
['Time':2016-09-06 21:36:41,'Commit:'onlineDuration]{63}
['Time':2016-09-06 21:37:08,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:37:28,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:37:55,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:38:07,'Commit:'onlineDuration]{0}
['Time':2016-09-06 21:52:48,'Commit:'onlineDuration]{882}
['Time':2016-09-06 22:21:22,'Commit:'onlineDuration]{4333}
['Time':2016-09-06 22:21:41,'Commit:'onlineDuration]{0}
['Time':2016-09-06 22:33:39,'Commit:'onlineDuration]{770}
['Time':2016-09-06 23:30:04,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:39:40,'Commit:'onlineDuration]{1120}
['Time':2016-09-06 23:39:52,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:39:59,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:40:03,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:40:15,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:40:33,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:40:38,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:40:53,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:41:03,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:42:21,'Commit:'onlineDuration]{70}
['Time':2016-09-06 23:42:48,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:43:08,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:45:49,'Commit:'onlineDuration]{140}
['Time':2016-09-06 23:48:44,'Commit:'onlineDuration]{140}
['Time':2016-09-06 23:50:17,'Commit:'onlineDuration]{1400}
['Time':2016-09-06 23:50:18,'Commit:'onlineDuration]{70}
['Time':2016-09-06 23:50:38,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:51:27,'Commit:'onlineDuration]{70}
['Time':2016-09-06 23:51:28,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:51:50,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:52:05,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:52:16,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:52:22,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:52:53,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:52:56,'Commit:'onlineDuration]{70}
['Time':2016-09-06 23:53:09,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:54:11,'Commit:'onlineDuration]{70}
['Time':2016-09-06 23:54:19,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:54:45,'Commit:'onlineDuration]{0}
['Time':2016-09-06 23:54:45,'Commit:'onlineDuration]{70}
