['Time':2016-10-28 22:29:25,'Commit:'onlineDuration]{1750}
['Time':2016-10-28 22:47:25,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:48:31,'Commit:'onlineDuration]{70}
['Time':2016-10-28 22:49:41,'Commit:'onlineDuration]{70}
['Time':2016-10-28 22:49:55,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:50:38,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:51:23,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:51:44,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:52:05,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:52:17,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:52:26,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:52:47,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:52:50,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:53:38,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:53:43,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:53:53,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:53:57,'Commit:'onlineDuration]{0}
['Time':2016-10-28 22:54:53,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:32:45,'Commit:'onlineDuration]{2940}
['Time':2016-10-28 23:33:31,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:33:48,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:33:54,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:36:58,'Commit:'onlineDuration]{210}
['Time':2016-10-28 23:38:14,'Commit:'onlineDuration]{70}
['Time':2016-10-28 23:38:58,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:41:08,'Commit:'onlineDuration]{140}
['Time':2016-10-28 23:41:19,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:41:33,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:42:11,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:42:51,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:43:24,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:43:33,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:44:22,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:45:06,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:45:27,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:45:51,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:46:39,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:46:49,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:47:13,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:47:39,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:47:53,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:48:17,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:48:24,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:48:42,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:49:05,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:49:31,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:49:37,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:50:06,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:50:49,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:51:02,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:51:10,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:51:25,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:51:51,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:52:08,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:52:16,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:52:30,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:52:41,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:52:55,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:53:15,'Commit:'onlineDuration]{0}
['Time':2016-10-28 23:53:22,'Commit:'onlineDuration]{0}
